date,main_contract,put_option,call_option,put_iv,call_iv,avg_iv
20240122,sc2403.INE,sc2403P550.INE,sc2403C560.INE,33.58391990351604,32.85410850676124,33.21901420513864
20240123,sc2403.INE,sc2403P570.INE,sc2403C580.INE,31.784011499914534,30.590651192979102,31.18733134644682
20240124,sc2403.INE,sc2403P560.INE,sc2403C570.INE,31.921965554768995,30.660986906163156,31.291476230466074
20240125,sc2403.INE,sc2403P570.INE,sc2403C580.INE,30.603113599572634,29.70626142372802,30.154687511650327
20240126,sc2403.INE,sc2403P580.INE,sc2403C590.INE,29.337984693933734,27.485514743507494,28.411749718720614
20240129,sc2403.INE,sc2403P590.INE,sc2403C600.INE,30.669249075884576,28.553199391650896,29.611224233767736
20240130,sc2403.INE,sc2403P580.INE,sc2403C590.INE,29.591152987278907,29.323935072220443,29.457544029749677
20240131,sc2403.INE,sc2403P580.INE,sc2403C590.INE,28.92554411317041,27.820891886877934,28.373218000024174
20240201,sc2403.INE,sc2403P570.INE,sc2403C580.INE,26.34025489171649,26.24006521083455,26.29016005127552
20240202,sc2403.INE,sc2403P560.INE,sc2403C570.INE,22.576183742364762,23.300477845778556,22.93833079407166
20240205,sc2403.INE,sc2403P550.INE,sc2403C560.INE,11.825128233214272,8.081837570942445,9.95348290207836
20240206,sc2404.INE,sc2404P560.INE,sc2404C570.INE,32.52155656986009,30.87140678023974,31.696481675049917
20240207,sc2404.INE,sc2404P560.INE,sc2404C570.INE,30.956403984116417,30.21318382834357,30.584793906229994
20240208,sc2404.INE,sc2404P570.INE,sc2404C580.INE,30.731976830103086,28.920704011286702,29.826340420694894
20240219,sc2404.INE,sc2404P600.INE,sc2404C610.INE,29.524825929553394,28.02943183698735,28.77712888327037
20240220,sc2404.INE,sc2404P600.INE,sc2404C610.INE,29.65586811645467,27.506557765722267,28.581212941088467
20240221,sc2404.INE,sc2404P590.INE,sc2404C600.INE,28.484146257715594,27.440498613964376,27.962322435839987
20240222,sc2404.INE,sc2404P600.INE,sc2404C610.INE,28.93131743628126,27.012114338508013,27.971715887394637
20240223,sc2404.INE,sc2404P600.INE,sc2404C610.INE,28.619977474913476,27.289875221655123,27.9549263482843
20240226,sc2404.INE,sc2404P590.INE,sc2404C600.INE,29.100508607442045,28.061414601967314,28.58096160470468
20240227,sc2404.INE,sc2404P600.INE,sc2404C610.INE,29.8662737692109,27.72172426670842,28.79399901795966
20240228,sc2404.INE,sc2404P600.INE,sc2404C610.INE,29.454638637658086,27.82762639718996,28.641132517424023
20240229,sc2404.INE,sc2404P600.INE,sc2404C610.INE,28.562095127285808,26.993944324468583,27.778019725877193
20240301,sc2404.INE,sc2404P600.INE,sc2404C610.INE,27.447252475717075,26.649530271859522,27.0483913737883
20240304,sc2404.INE,sc2404P610.INE,sc2404C620.INE,30.040284797153866,28.98208551343074,29.511185155292303
20240305,sc2404.INE,sc2404P610.INE,sc2404C620.INE,29.236883196306607,29.450537158532576,29.34371017741959
20240306,sc2404.INE,sc2404P600.INE,sc2404C610.INE,30.317561797867192,29.04777976047056,29.682670779168877
20240307,sc2404.INE,sc2404P610.INE,sc2404C620.INE,29.8805057482042,28.796868736447255,29.338687242325726
20240308,sc2404.INE,sc2404P610.INE,sc2404C620.INE,27.57545166233105,26.20639689063286,26.890924276481954
20240311,sc2404.INE,sc2404P600.INE,sc2404C610.INE,34.32878244752641,31.036380593988138,32.682581520757275
20240312,sc2404.INE,sc2404P620.INE,sc2404C630.INE,33.69991688331876,32.37660293421795,33.03825990876835
20240313,sc2405.INE,sc2405P600.INE,sc2405C610.INE,25.400908053511827,24.059299397166225,24.730103725339028
20240314,sc2405.INE,sc2405P610.INE,sc2405C620.INE,25.477421224103598,23.511830835611118,24.494626029857358
20240315,sc2405.INE,sc2405P620.INE,sc2405C630.INE,26.065877119310667,24.493653286242562,25.279765202776616
20240318,sc2405.INE,sc2405P620.INE,sc2405C630.INE,26.664301017377802,25.16149734067329,25.912899179025544
20240319,sc2405.INE,sc2405P630.INE,sc2405C640.INE,26.359730081538345,25.087319944475873,25.72352501300711
20240320,sc2405.INE,sc2405P630.INE,sc2405C640.INE,25.847714597060367,25.1595649983592,25.503639797709784
20240321,sc2405.INE,sc2405P630.INE,sc2405C640.INE,24.739712741633028,24.20120417728966,24.470458459461344
20240322,sc2405.INE,sc2405P620.INE,sc2405C630.INE,23.015824879392767,22.317084704996937,22.666454792194852
20240325,sc2405.INE,sc2405P620.INE,sc2405C630.INE,23.500615599896545,23.39366197948096,23.44713878968875
20240326,sc2405.INE,sc2405P630.INE,sc2405C640.INE,23.9875249011636,22.867324038937838,23.427424470050717
20240327,sc2405.INE,sc2405P620.INE,sc2405C630.INE,23.662570932614138,22.358003188029183,23.01028706032166
20240328,sc2405.INE,sc2405P630.INE,sc2405C640.INE,22.822152354856243,22.58795506986436,22.705053712360304
20240329,sc2405.INE,sc2405P640.INE,sc2405C650.INE,23.5166996812458,21.915084046443546,22.715891863844675
20240401,sc2405.INE,sc2405P640.INE,sc2405C650.INE,25.653342909777283,24.75787501139569,25.20560896058649
20240402,sc2405.INE,sc2405P650.INE,sc2405C660.INE,26.271954241848626,26.033508226996798,26.15273123442271
20240403,sc2405.INE,sc2405P660.INE,sc2405C670.INE,28.294126325975345,27.361399659384134,27.827762992679737
20240408,sc2405.INE,sc2405P660.INE,sc2405C670.INE,32.87909141712383,33.158563000164314,33.01882720864407
